Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume__ml,Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
987922,100% AGAVE TEQUILA,TROMBA BLANCO TEQUILA,421,SAZERAC COMPANY  INC,750,6,1,0,80,09/01/2023,627040411780,10083664874139,21.33,127.98,32.00,03/01/2024
987927,100% AGAVE TEQUILA,AMOR MIO EXTRA ANEJO,580,MARA IMPORTS,750,6,1,0,80,02/01/2021,75030188585,8124050014724,74.00,444.00,111.00,03/01/2024
987930,100% AGAVE TEQUILA,HA CASA NOBLE MARQUES DE CASA NOBLE ANEJO TEQUILA,115,CONSTELLATION BRANDS INC,750,3,1,0,80,12/01/2022,82100783205,10083664874139,88.00,264.00,132.00,03/01/2024
987939,100% AGAVE TEQUILA,KAH BLANCO CERAMIC TEQUILA,343,PACIFIC EDGE WINE & SPIRITS,750,6,1,0,80,04/01/2023,811751023213,10083664874139,34.50,207.00,51.75,03/01/2024
987951,SINGLE MALT SCOTCH,KAVALAN CLASSIC SINGLE MALT WHISKEY,391,HOTALING & CO,750,6,1,0,80,06/01/2015,20212030039,10000513072935,46.00,276.00,69.00,03/01/2024
987952,SCOTCH WHISKIES,KAVALAN CONCERTMASTER,391,HOTALING & CO,750,6,1,0,86,06/01/2015,854533007001,10000513072935,51.00,306.00,76.50,03/01/2024
987953,SCOTCH WHISKIES,KAVALAN EX-BOURBON,391,HOTALING & CO,750,6,1,0,112,06/01/2015,20212030039,10000513072935,81.84,491.00,122.76,03/01/2024
987955,SCOTCH WHISKIES,KAVALAN KING CAR CONDUCTOR,391,HOTALING & CO,750,6,1,0,92,06/01/2015,108554103021,1008519260047,61.34,368.00,92.01,03/01/2024
987956,AMERICAN DISTILLED SPIRITS SPECIALTY,OLE SMOKY BUTTERSCOTCH MOONSHINE,346,OLE SMOKY DISTILLERY LLC,750,6,1,0,40,08/01/2015,856011004663,1008519260047,12.50,75.00,18.75,03/01/2024
987969,100% AGAVE TEQUILA,TEQUILA KOMOS ANEJO CRISTALINO,205,E & J GALLO WINERY,750,6,1,0,80,03/01/2022,860001753417,10000513072935,61.53,369.18,92.30,03/01/2024
987973,MEZCAL,LA LUNA MEZCAL CUPREATA,656,"PUENTE INTERNATIONAL, INC.",1000,3,1,0,92,04/01/2021,40232247552,8124050014724,18.69,56.07,28.04,03/01/2024
987978,SINGLE BARREL BOURBON WHISKIES,WIDOW JANE STRAIGHT BOURBON,259,HEAVEN HILL BRANDS,750,6,1,10,91,12/01/2016,856282005314,10000513072935,41.00,246.00,61.50,03/01/2024
988007,100% AGAVE TEQUILA,LOS AMANTES JOVEN,305,MHW LTD,750,6,1,0,80,11/01/2017,86785770000,10000513072935,26.67,160.02,40.01,03/01/2024
988015,100% AGAVE TEQUILA,LUNAZUL BLANCO,259,HEAVEN HILL BRANDS,1750,6,1,0,80,04/01/2020,96749908547,10000513072935,24.00,144.00,36.00,03/01/2024
988020,100% AGAVE TEQUILA,LOS ARANGO BLANCO,255,INFINIUM SPIRITS,750,6,1,0,80,04/01/2020,87752016916,10000513072935,21.23,127.38,31.85,03/01/2024
988031,100% AGAVE TEQUILA,MARGARITAVILLE SILVER TEQUILA MINI,421,SAZERAC COMPANY  INC,50,10,12,0,80,06/01/2016,40232247552,8124050014724,6.00,60.00,9.00,03/01/2024
988037,SPECIAL ORDER ITEMS,MARGARITAVILLE SILVER TEQUILA,421,SAZERAC COMPANY  INC,1000,12,1,0,80,09/04/2013,86024007829,10000513072935,7.84,94.00,11.76,03/01/2024
988039,MEZCAL,MARCA NEGRA ESPADIN,380,PHILLIPS BEVERAGE,750,6,1,0,100,01/01/2018,736040527336,1008519260047,30.00,180.00,45.00,03/01/2024
988040,100% AGAVE TEQUILA,MARCA NEGRA TOBALA,380,PHILLIPS BEVERAGE,750,6,1,0,100,01/01/2018,736040527343,10000513072935,57.50,345.00,86.25,03/01/2024
988046,100% AGAVE TEQUILA,MAESTRO DOBEL SILVER TEQUILA,395,PROXIMO,750,6,1,0,80,09/01/2020,811538012300,1008519260047,26.00,156.00,39.00,03/01/2024
988063,100% AGAVE TEQUILA,MEMBERS MARK SILVER TEQUILA,421,SAZERAC COMPANY  INC,1750,6,1,0,80,05/01/2015,78742048116,8124050014724,15.54,93.24,23.31,03/01/2024
988075,100% AGAVE TEQUILA,METEORO MEZCAL JOVAN,380,PHILLIPS BEVERAGE,750,6,1,0,90,09/01/2022,736040535775,10083664874139,24.69,148.14,37.04,03/01/2024
988076,IMPORTED DRY GINS,MAHON GIN,647,GLASS REVOLUTION IMPORTS,750,6,1,0,82,05/01/2023,810255020223,10083664874139,22.50,135.00,33.75,03/01/2024
988077,SINGLE MALT SCOTCH,KILCHOMAN 100% ISLAY,268,IMPEX BEVERAGE INC,750,6,1,0,100,02/01/2016,892032045179,8124050014724,63.66,381.96,95.49,03/01/2024
988091,MEZCAL,MEZCAL VAGO ELOTE,259,HEAVEN HILL BRANDS,750,6,1,0,101,11/01/2023,856847004011,10083664874139,27.50,165.00,41.25,03/01/2024
988093,100% AGAVE TEQUILA,LUNAZUL  ANEJO EXTRA AGED - DISCO,259,HEAVEN HILL BRANDS,750,6,1,0,80,07/01/2022,96749002771,8124050014724,25.00,150.00,37.50,03/01/2024
988100,100% AGAVE TEQUILA,MONTE ALBAN SILVER,421,SAZERAC COMPANY  INC,750,12,1,0,80,02/01/2021,89000577309,1008519260047,10.37,124.44,15.56,03/01/2024
988102,100% AGAVE TEQUILA,MONTE ALBAN SILVER TEQUILA,421,SAZERAC COMPANY  INC,1000,12,1,0,80,11/01/2023,89000577293,10083664874139,12.00,144.00,18.00,03/01/2024
988104,MEZCAL,MONTELOBOS,619,CAMPARI AMERICA,750,6,1,0,86,09/01/2016,83664872978,8124050014724,20.00,120.00,30.00,03/01/2024
988105,MEZCAL,MONTELOBOS TOBALÁ,619,CAMPARI AMERICA,750,6,1,0,94,08/01/2021,83664873890,10000513072935,50.00,300.00,75.00,03/01/2024
988120,100% AGAVE TEQUILA,MILAGRO SELECT BARREL SILVER TEQUILA,240,WILLIAM GRANT & SONS INC,750,6,1,0,80,08/01/2023,83664869640,10083664874139,28.00,168.00,42.00,03/01/2024
988123,100% AGAVE TEQUILA,CAMPO BRAVO REPOSADO TEQUILA,342,DV SPIRITS LLC,750,12,1,0,80,05/01/2023,850008153051,10083664874139,11.50,138.00,17.25,03/01/2024
988162,MEZCAL,NUESTRA SOLEDAD EJUTLA,368,PARK STREET IMPORTS,750,6,1,0,94,12/01/2018,80925100122,10000513072935,25.00,150.00,37.50,03/01/2024
988164,MEZCAL,NUESTRA SOLEDAD SAN LUIS DEL RIO MEZCAL,368,PARK STREET IMPORTS,750,6,1,0,95,04/01/2018,80925100139,1008519260047,28.67,172.02,43.01,03/01/2024
988166,MEZCAL,NUESTRA SOLEDAD SANTIAGO MATATLAN,368,PARK STREET IMPORTS,750,6,1,0,90,12/01/2018,80925100108,10000513072935,28.67,172.02,43.01,03/01/2024
988167,100% AGAVE TEQUILA,CUTWATER REPOSADO TEQUILA,675,CUTWATER SPIRITS LLC,750,6,1,0,80,02/01/2021,816751021696,1008519260047,22.00,132.00,33.00,03/01/2024
988181,100% AGAVE TEQUILA,SIEMPRE TEQUILA PLATA,305,MHW LTD,750,6,1,0,80,02/01/2021,723120257351,10000513072935,20.84,125.04,31.26,03/01/2024
988191,100% AGAVE TEQUILA,SIEMPRE TEQUILA ANEJO,305,MHW LTD,750,6,1,0,80,02/01/2021,767665663628,10083664874139,30.17,181.02,45.26,03/01/2024
988192,100% AGAVE TEQUILA,HA EXPRESIONES CORAZON ANEJO WILLIAM LARUE WELLER,421,SAZERAC COMPANY  INC,750,3,1,0,80,12/01/2021,88004044107,8124050014724,40.00,120.00,60.00,03/01/2024
988206,100% AGAVE TEQUILA,DON FULANO ANEJO TEQUILA,205,E & J GALLO WINERY,750,6,1,0,80,10/01/2022,741638833058,10083664874139,45.00,270.00,67.50,03/01/2024
988207,100% AGAVE TEQUILA,DON FULANO REPOSADO TEQUILA,205,E & J GALLO WINERY,750,6,1,0,80,10/01/2022,741638823059,10083664874139,35.00,210.00,52.50,03/01/2024
988208,100% AGAVE TEQUILA,DON FULANO IMPERIAL EXTRA ANEJO TEQUILA,205,E & J GALLO WINERY,700,6,1,0,80,10/01/2022,741638833751,10083664874139,88.64,531.84,132.96,03/01/2024
988209,100% AGAVE TEQUILA,CASA DRAGONES ANEJO,305,MHW LTD,750,3,1,0,80,10/01/2021,850005002161,10000513072935,91.34,274.02,137.01,03/01/2024
988213,IMPORTED DISTILLED SPIRITS SPECIALTY,CODIGO 1530 TEQUILA BARREL STRENGTH ANEJO,370,PERNOD RICARD USA,750,3,1,0,86,11/01/2020,859061006571,1008519260047,81.67,245.01,122.51,03/01/2024
988253,100% AGAVE TEQUILA,LA ADELITA REPOSADO TEQUILA,368,PARK STREET IMPORTS,750,6,1,0,80,04/01/2022,816136024601,10000513072935,25.00,150.00,37.50,03/01/2024
988257,MEZCAL,GRACIAS A DIOS MEZCAL ESPADIN REPOSADO,357,PALM BAY INTERNATIONAL,750,6,1,0,90,01/01/2021,86785890029,10000513072935,27.16,162.96,40.74,03/01/2024
988261,100% AGAVE TEQUILA,GRAN CAVA DE ORO  ANEJO,163,STOLLER IMPORTS INC / MARSALLE COMPANY,750,6,1,0,80,03/01/2022,829782100612,1008519260047,35.00,210.00,52.50,03/01/2024
988263,100% AGAVE TEQUILA,SOOH GRAN CAVA DE ORO EXTRA ANEJO,163,STOLLER IMPORTS INC / MARSALLE COMPANY,750,6,1,0,80,03/01/2022,829782100629,8124050014724,50.00,300.00,75.00,03/01/2024
988267,100% AGAVE TEQUILA,MILAGRO ANEJO,240,WILLIAM GRANT & SONS INC,375,12,1,0,80,06/01/2023,83664874385,10083664874139,11.50,138.00,17.25,03/01/2024
988271,100% AGAVE TEQUILA,GRAN CAVA DE ORO REPOSADO,163,STOLLER IMPORTS INC / MARSALLE COMPANY,750,6,1,0,80,03/01/2022,829782100605,10000513072935,30.00,180.00,45.00,03/01/2024
988274,100% AGAVE TEQUILA,EL MAYOR ANEJO MASTERS COLLECTION-BUY THE BARREL,434,LUXCO INC,750,6,1,0,80,05/01/2021,88352135274,1008519260047,20.00,120.00,30.00,03/01/2024
988280,100% AGAVE TEQUILA,PASOTE BLANCO TEQUILA,110,3 BADGE CORPORATION,750,6,1,0,80,07/01/2021,856442005178,8124050014724,27.99,167.94,41.99,03/01/2024
988281,100% AGAVE TEQUILA,PASOTE EXTRA ANEJO TEQUILA,110,3 BADGE CORPORATION,750,4,1,48,90,07/01/2021,856442005697,1008519260047,99.99,399.96,149.99,03/01/2024
988303,100% AGAVE TEQUILA,PARTIDA BLANCO TEQUILA,305,MHW LTD,750,6,1,0,80,10/01/2017,701530510501,10000513072935,16.37,98.22,24.56,03/01/2024
988352,MEZCAL,UNION UNO MEZCAL JOVEN USE CODE 88352,305,MHW LTD,750,6,1,0,80,03/01/2021,856442005178,8124050014724,18.00,108.00,27.00,03/01/2024
988356,100% AGAVE TEQUILA,PROSPERO BLANCO TEQUILA,305,MHW LTD,750,6,1,0,80,01/01/2021,736040544234,10000513072935,18.34,110.04,27.51,03/01/2024
988374,100% AGAVE TEQUILA,TEQUILA PADRE AZUL SILVER,727,BENCHMARK BEVERAGE COMPANY LLC,750,6,1,0,80,03/01/2021,816136020856,1008519260047,50.37,302.22,75.56,03/01/2024
988401,100% AGAVE TEQUILA,HERRADURA LEGEND,085,BROWN FORMAN CORP.,750,4,1,0,80,03/01/2023,744607007108,10083664874139,75.00,300.00,112.50,03/01/2024
988410,100% AGAVE TEQUILA,TEQUILA TAPATIO BLANCO,505,CHARBAY DISTILLERS LLC,1000,12,1,0,80,01/01/2024,701192030034,10083664874139,33.42,401.04,50.13,03/01/2024
988414,100% AGAVE TEQUILA,REVOLUCION SILVER,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,08/01/2018,602831651408,8124050014724,24.97,149.82,37.46,03/01/2024
988422,100% AGAVE TEQUILA,KAH CERAMIC REPOSADO TEQUILA,343,PACIFIC EDGE WINE & SPIRITS,750,6,1,0,80,04/01/2023,811751022148,10083664874139,39.50,237.00,59.25,03/01/2024
987827,IOWA SPIRITS MANUFACTURERS,CASA NOBLE CRYSTAL JOVAN SINGLE BARREL,115,CONSTELLATION BRANDS INC,750,6,1,0,102,04/01/2017,750301336154,1008519260047,22.50,135.00,33.75,03/01/2024
988426,100% AGAVE TEQUILA,CANCION BLANCO TEQUILA,305,MHW LTD,750,6,1,0,80,10/01/2022,860004205807,10083664874139,20.00,120.00,30.00,03/01/2024
988427,100% AGAVE TEQUILA,DELEON REPOSADO,260,DIAGEO AMERICAS,750,12,1,0,80,01/01/2021,82000791980,10000513072935,22.49,269.88,33.74,03/01/2024
988449,100% AGAVE TEQUILA,HUSSONGS SILVER,300,MCCORMICK DISTILLING CO.,750,6,1,0,80,03/01/2021,85592161155,8124050014724,24.50,147.00,36.75,03/01/2024
988453,100% AGAVE TEQUILA,CAZCANES REPOSADO TEQUILA NO 7,368,PARK STREET IMPORTS,750,6,1,0,80,06/01/2023,721733005949,10083664874139,54.62,327.72,81.93,03/01/2024
988458,100% AGAVE TEQUILA,SANTO FINO BLANCO TEQUILA,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,11/01/2020,816136025424,10000513072935,23.88,143.28,35.82,03/01/2024
988470,100% AGAVE TEQUILA,SOOH EL MAYOR CRISTALINO,434,LUXCO INC,750,6,1,0,80,07/01/2020,88352133966,8124050014724,21.50,129.00,32.25,03/01/2024
988471,100% AGAVE TEQUILA,ELVELO REPOSADO TEQUILA,558,ALTAMAR BRANDS LLC,1000,6,1,0,89,06/01/2022,898627001391,1008519260047,22.67,136.02,34.01,03/01/2024
988472,MIXTO TEQUILA,HOOTERS GOLD TEQUIA DISCO,623,UNITED SPIRITS INC,1000,12,1,0,80,12/01/2019,851031004754,1008519260047,12.17,146.04,18.26,03/01/2024
988475,100% AGAVE TEQUILA,JAJA REPOSADO,395,PROXIMO,750,6,1,0,80,06/01/2019,88320007060,10000513072935,22.55,135.30,33.83,03/01/2024
988482,MEZCAL,SCORPION MEZCAL ANEJO 2YR,368,PARK STREET IMPORTS,750,12,1,0,80,05/01/2019,618053333367,10000513072935,33.50,402.00,50.25,03/01/2024
988484,MIXTO TEQUILA,CODIGO 1530 TEQUILA ANEJO GEORGE STRAIT GOLD EDITION DISCO,370,PERNOD RICARD USA,750,6,1,0,80,05/01/2020,859061006908,1008519260047,61.67,370.02,92.51,03/01/2024
988502,100% AGAVE TEQUILA,EL TESORO EXTRA ANEJO,065,JIM BEAM BRANDS,750,6,1,0,80,10/01/2021,80686761044,8124050014724,75.00,450.00,112.50,03/01/2024
988507,100% AGAVE TEQUILA,CAZADORES ANEJO CRISTALINO,035,BACARDI USA INC,750,6,1,0,80,12/01/2020,80480984243,10000513072935,20.00,120.00,30.00,03/01/2024
988522,100% AGAVE TEQUILA,LIBELULA TEQUILA,305,MHW LTD,750,12,1,0,80,12/01/2018,736040539742,10000513072935,12.92,155.04,19.38,03/01/2024
988524,100% AGAVE TEQUILA,CANTERA NEGRA TEQUILA ANEJO,978,W J DEUTSCH & SONS LTD,750,6,1,36,80,11/01/2018,853278007062,1008519260047,30.00,180.00,45.00,03/01/2024
988526,100% AGAVE TEQUILA,CANTERA NEGRA TEQUILA EXTRA ANEJO,978,W J DEUTSCH & SONS LTD,750,6,1,48,80,11/01/2018,853278007055,10000513072935,50.00,300.00,75.00,03/01/2024
988528,100% AGAVE TEQUILA,CANTERA NEGRA TEQUILA REPOSADO,978,W J DEUTSCH & SONS LTD,750,6,1,11,80,11/01/2018,853278007079,8124050014724,32.00,192.00,48.00,03/01/2024
988547,100% AGAVE TEQUILA,HORNITOS PLATA,065,JIM BEAM BRANDS,1000,12,1,0,80,07/01/2020,853278007055,10000513072935,15.00,180.00,22.50,03/01/2024
988552,MIXTO TEQUILA,SAUZA HACIENDA SILVER MINI,065,JIM BEAM BRANDS,50,1,120,0,80,03/01/2022,80686832904,8124050014724,64.80,64.80,97.20,03/01/2024
988566,100% AGAVE TEQUILA,TRES GENERACIONES PLATA,065,JIM BEAM BRANDS,750,6,1,0,80,07/01/2020,853278007062,1008519260047,19.00,114.00,28.50,03/01/2024
988584,MIXTO TEQUILA,CONCIERE TEQUILA GOLD,368,PARK STREET IMPORTS,1000,12,1,0,80,01/01/2023,89105224108,10083664874139,6.60,79.20,9.90,03/01/2024
988603,100% AGAVE TEQUILA,DON JULIO REPOSADO PRIVATE CASK BUY THE BARREL,260,DIAGEO AMERICAS,750,6,1,0,85,12/01/2022,89105324105,10083664874139,34.99,209.94,52.49,03/01/2024
988617,100% AGAVE TEQUILA,LOS ARANGO REPOSADO,255,INFINIUM SPIRITS,750,6,1,0,80,04/01/2020,87752016930,8124050014724,23.67,142.02,35.51,03/01/2024
988633,100% AGAVE TEQUILA,TEQUILA OCHO PLATA,259,HEAVEN HILL BRANDS,750,6,1,0,80,05/01/2018,898627001308,1008519260047,25.06,150.36,37.59,03/01/2024
988644,100% AGAVE TEQUILA,PARTIDA ELEGANTE TEQUILA,305,MHW LTD,750,2,1,0,80,05/01/2017,701530557506,1008519260047,184.99,369.98,277.49,03/01/2024
988652,100% AGAVE TEQUILA,CODIGO 1530 TEQUILA REPOSADO,370,PERNOD RICARD USA,750,6,1,0,80,11/01/2018,859061006014,8124050014724,33.33,199.98,50.00,03/01/2024
988662,100% AGAVE TEQUILA,HACIENDA VIEJA ANEJO,163,STOLLER IMPORTS INC / MARSALLE COMPANY,750,12,1,0,80,04/01/2017,815669001028,10000513072935,13.84,166.08,20.76,03/01/2024
988668,100% AGAVE TEQUILA,SIETE LEQUAS BLANCO TEQUILA - USE CODE 990062,421,SAZERAC COMPANY  INC,750,6,1,0,80,02/01/2020,86024001896,10000513072935,27.00,162.00,40.50,03/01/2024
988687,100% AGAVE TEQUILA,PATRON REPOSADO BARREL SELECT,035,BACARDI USA INC,750,12,1,0,80,11/01/2022,721733003051,10083664874139,29.00,348.00,43.50,03/01/2024
988693,100% AGAVE TEQUILA,DON JULIO 1942,260,DIAGEO AMERICAS,1750,4,1,0,80,06/01/2018,674545001084,10000513072935,184.99,739.96,277.49,03/01/2024
988703,AMERICAN SCHNAPPS,99 GOLD TEQUILA MINI,421,SAZERAC COMPANY  INC,50,1,120,0,99,03/01/2023,84279983431,10083664874139,60.00,60.00,90.00,03/01/2024
988424,IOWA SPIRITS MANUFACTURERS,JOSE CUERVO TRADICIONAL AÑEJO,395,PROXIMO,750,6,1,0,80,04/01/2020,811538018913,1008519260047,16.48,98.88,24.72,03/01/2024
988728,100% AGAVE TEQUILA,HERRADURA ULTRA ANEJO,085,BROWN FORMAN CORP.,375,12,1,0,80,01/01/2024,32268112249,10083664874139,17.15,205.80,25.73,03/01/2024
988729,100% AGAVE TEQUILA,HA EXPRESIONES CORAZON ANEJO THOMAS HANDY,421,SAZERAC COMPANY  INC,750,3,1,0,80,10/01/2022,88004051358,10083664874139,40.00,120.00,60.00,03/01/2024
988737,100% AGAVE TEQUILA,TORADA WHITE TEQUILA,421,SAZERAC COMPANY  INC,1000,12,1,0,80,02/01/2020,88004100131,8124050014724,6.64,79.68,9.96,03/01/2024
988739,100% AGAVE TEQUILA,CLASE AZUL ANEJO,472,"TEQUILAS PREMIUM, INC",750,3,1,0,80,11/01/2015,701530557506,8124050014724,299.97,899.91,449.96,03/01/2024
988769,100% AGAVE TEQUILA,DULCE VIDA EXTRA ANEJO,342,DV SPIRITS LLC,750,6,1,5,100,09/01/2022,898432002231,10083664874139,100.00,600.00,150.00,03/01/2024
988780,100% AGAVE TEQUILA,TRES AGAVE TEQUILA BLANCO,478,SUTTER HOME WINERY INC / TRINCHERO FAMILY ESTATES,750,6,1,0,80,07/01/2021,854125003008,10000513072935,17.67,106.02,26.51,03/01/2024
988802,100% AGAVE TEQUILA,CASAMIGOS ANEJO,260,DIAGEO AMERICAS,1000,6,1,0,80,12/01/2021,856724006008,10000513072935,38.99,233.94,58.49,03/01/2024
988803,100% AGAVE TEQUILA,CASAMIGOS REPOSADO,260,DIAGEO AMERICAS,1000,6,1,0,80,12/01/2021,856724006206,10000513072935,37.49,224.94,56.24,03/01/2024
988804,SPECIAL ORDER ITEMS,PATRON ROCA ANEJO,035,BACARDI USA INC,750,6,1,0,88,06/20/2014,721733002016,10000513072935,45.00,270.00,67.50,03/01/2024
988805,SPECIAL ORDER ITEMS,PATRON ROCA REPOSADO,035,BACARDI USA INC,750,6,1,0,84,06/20/2014,721733002009,10000513072935,40.00,240.00,60.00,03/01/2024
988818,100% AGAVE TEQUILA,MAESTRO DOBEL ANEJO AF4 BUY THE BARREL,395,PROXIMO,750,6,1,0,80,12/01/2020,811538012294,8124050014724,27.00,162.00,40.50,03/01/2024
988819,100% AGAVE TEQUILA,ALTOS ANEJO,370,PERNOD RICARD USA,750,6,1,0,80,01/01/2020,80432108611,8124050014724,15.49,92.94,23.24,03/01/2024
988827,100% AGAVE TEQUILA,AVION RESERVA 44 EXTRA ANEJO,370,PERNOD RICARD USA,750,4,1,0,80,02/01/2017,80432108512,8124050014724,49.97,199.88,74.96,03/01/2024
988829,100% AGAVE TEQUILA,CASAMIGOS REPOSADO MINI,260,DIAGEO AMERICAS,50,5,12,0,80,09/01/2019,856724006275,10000513072935,32.88,164.40,49.32,03/01/2024
988830,100% AGAVE TEQUILA,SOOH CASAMIGOS REPOSADO,260,DIAGEO AMERICAS,375,12,1,0,80,07/01/2022,5672400622,10000513072935,16.99,203.88,25.49,03/01/2024
988831,100% AGAVE TEQUILA,CASAMIGOS ANEJO MINI,260,DIAGEO AMERICAS,50,5,12,0,80,09/01/2019,856724006282,8124050014724,38.88,194.40,58.32,03/01/2024
988836,MEZCAL,HA DEL MAGUEY ARROQUENO,370,PERNOD RICARD USA,750,6,1,0,98,10/01/2016,618397110020,8124050014724,52.50,315.00,78.75,03/01/2024
988839,MEZCAL,DEL MAGUEY SAN JOSE RIO MINAS,370,PERNOD RICARD USA,750,6,1,0,100,10/01/2019,618397201223,8124050014724,49.97,299.82,74.96,03/01/2024
988849,100% AGAVE TEQUILA,SOOH JOSE CUERVO ESPECIAL GOLD FLASK,395,PROXIMO,100,48,1,0,80,03/01/2017,811538011983,8124050014724,1.50,72.00,2.25,03/01/2024
988861,100% AGAVE TEQUILA,HA EXPRESIONES CORAZON ANEJO GEORGE T STAGG FINISH,421,SAZERAC COMPANY  INC,750,3,1,0,80,10/01/2016,86024016821,10000513072935,40.00,120.00,60.00,03/01/2024
988898,IMPORTED DISTILLED SPIRITS SPECIALTY,AZUNIA ANEJO TEQUILA,368,PARK STREET IMPORTS,750,6,1,0,80,01/01/2023,897216002252,10083664874139,35.84,215.04,53.76,03/01/2024
988899,IMPORTED DISTILLED SPIRITS SPECIALTY,AZUNIA TEQUILA REPOSADO,368,PARK STREET IMPORTS,750,6,1,0,80,01/01/2023,897216002245,10083664874139,27.50,165.00,41.25,03/01/2024
988900,100% AGAVE TEQUILA,ANGELISCO TEQUILA REPOSADO,368,PARK STREET IMPORTS,750,6,1,0,80,08/01/2022,850409006017,8124050014724,31.50,189.00,47.25,03/01/2024
988910,100% AGAVE TEQUILA,CODIGO 1530 TEQUILA ANEJO MINI,370,PERNOD RICARD USA,50,5,12,0,80,05/01/2022,859061006175,8124050014724,69.36,346.80,104.04,03/01/2024
988912,100% AGAVE TEQUILA,CODIGO 1530 TEQUILA REPOSADO MINI,370,PERNOD RICARD USA,50,5,12,0,80,06/01/2022,859061006168,8124050014724,37.60,188.00,56.40,03/01/2024
988915,100% AGAVE TEQUILA,CODIGO 1530 TEQUILA ANEJO,370,PERNOD RICARD USA,750,3,1,0,80,11/01/2018,859061006021,8124050014724,60.00,180.00,90.00,03/01/2024
988709,TEMPORARY & SPECIALTY PACKAGES,HA TEARS OF LLORONA,255,INFINIUM SPIRITS,1000,6,1,5,86,05/01/2020,40232028762,10000513072935,150.00,900.00,225.00,03/01/2024
988917,TEMPORARY & SPECIALTY PACKAGES,HA CODIGO 1530 TEQUILA ORIGEN (EXTRA ANEJO),370,PERNOD RICARD USA,750,3,1,0,80,11/01/2018,859061006045,10000513072935,174.99,524.97,262.49,03/01/2024
988924,TEMPORARY & SPECIALTY PACKAGES,HA CORRALEJO 1821 EXTRA ANEJO,255,INFINIUM SPIRITS,750,3,1,0,80,10/01/2017,720815932135,8124050014724,78.82,236.46,118.23,03/01/2024
988945,100% AGAVE TEQUILA,MUCHA LIGA REPOSADO TEQUILA,163,STOLLER IMPORTS INC / MARSALLE COMPANY,750,6,1,0,80,07/01/2019,857400008019,10000513072935,23.00,138.00,34.50,03/01/2024
988939,TEMPORARY & SPECIALTY PACKAGES,EL NIVEL ANEJO,100,AIKO IMPORTERS INC,750,6,1,0,80,05/01/2023,40232526633,10083664874139,45.00,270.00,67.50,03/01/2024
988957,100% AGAVE TEQUILA,HONOR DEL CASTILLO REDENCION CLEAR REPOSADO TEQUILA,368,PARK STREET IMPORTS,750,6,1,0,80,10/01/2021,635797137129,10000513072935,34.75,208.50,52.13,03/01/2024
988959,100% AGAVE TEQUILA,HONOR DEL CASTILLO AFILADO HIGH PROOF REPOSADO TEQUILA,368,PARK STREET IMPORTS,750,6,1,0,83,10/01/2021,635797137136,8124050014724,33.59,201.54,50.39,03/01/2024
988979,100% AGAVE TEQUILA,SOOH MAESTRO DOBEL 50 CRISTALINO,395,PROXIMO,750,3,1,0,80,01/01/2021,811538017596,10000513072935,75.00,225.00,112.50,03/01/2024
988982,100% AGAVE TEQUILA,TEQUILA PADRE AZUL ANEJO,727,BENCHMARK BEVERAGE COMPANY LLC,750,6,1,0,80,03/01/2021,816136020870,8124050014724,66.59,399.54,99.89,03/01/2024
988984,100% AGAVE TEQUILA,TEQUILA PADRE AZUL REPOSADO,727,BENCHMARK BEVERAGE COMPANY LLC,750,6,1,0,80,03/01/2021,816136020863,8124050014724,55.78,334.68,83.67,03/01/2024
988954,TEMPORARY & SPECIALTY PACKAGES,EL NIVEL REPOSADO,100,AIKO IMPORTERS INC,750,6,1,0,80,05/01/2023,40232526626,10083664874139,32.00,192.00,48.00,03/01/2024
988992,100% AGAVE TEQUILA,PASOTE REPOSADO TEQUILA,110,3 BADGE CORPORATION,750,6,1,8,80,07/01/2021,856442005185,10000513072935,32.66,195.96,48.99,03/01/2024
988996,MEZCAL,EL SILENCIO MEZCAL ESPADIN,368,PARK STREET IMPORTS,750,6,1,0,86,06/01/2018,863415000023,10000513072935,20.00,120.00,30.00,03/01/2024
989000,100% AGAVE TEQUILA,ASOMBROSO GRAN RESERVA EXTRA ANEJO,736,CALIFORNIA TEQUILA INC,750,6,1,5,80,11/01/2023,856365000113,10083664874139,61.00,366.00,91.50,03/01/2024
989006,100% AGAVE TEQUILA,ASOMBROSO LA ROSA REPOSADO,736,CALIFORNIA TEQUILA INC,750,6,1,0,80,12/01/2023,856365000380,10083664874139,24.17,145.02,36.26,03/01/2024
989016,100% AGAVE TEQUILA,CASA NOBLE ANEJO,115,CONSTELLATION BRANDS INC,750,6,1,0,80,09/01/2023,81240050499,10083664874139,32.68,196.08,49.02,03/01/2024
989043,100% AGAVE TEQUILA,ANTIGUO REPOSADO DISCO,085,BROWN FORMAN CORP.,1000,12,1,0,80,08/01/2016,744607000321,10000513072935,14.99,179.88,22.49,03/01/2024
989063,COCKTAILS/RTD,KOLOA HAWAIIAN PINEAPPLE PASSION RUM COCKTAIL - USE 962135,415,KOLOA RUM COMPANY,1000,12,1,0,20,07/01/2016,813742010295,10000513072935,11.50,138.00,17.25,03/01/2024
